,p_val,avg_log2FC,pct.1,pct.2,p_val_adj,cluster,gene
Zfp958,8.34E-20,1.163119438,0.095,0.06,2.76E-15,Tnaive,Zfp958
Stimate.2,8.76E-12,1.162760043,0.05,0.03,2.90E-07,Tnaive,Stimate
Fam120b.1,3.13E-74,1.161539044,0.246,0.148,1.04E-69,Tnaive,Fam120b
Trim21.2,1.28E-35,1.161123487,0.146,0.089,4.24E-31,Tnaive,Trim21
Pot1b.2,4.62E-34,1.160727396,0.139,0.085,1.53E-29,Tnaive,Pot1b
Alkbh4.1,2.38E-48,1.159954705,0.196,0.124,7.88E-44,Tnaive,Alkbh4
Arid3b.1,8.20E-32,1.159107811,0.148,0.095,2.72E-27,Tnaive,Arid3b
Ggps1,7.49E-108,1.157568988,0.34,0.215,2.48E-103,Tnaive,Ggps1
Rpp38.1,4.06E-10,1.157523755,0.057,0.037,1.34E-05,Tnaive,Rpp38
Arhgap4.2,5.81E-202,1.157477696,0.479,0.283,1.93E-197,Tnaive,Arhgap4
Eef1akmt4.1,7.10E-28,1.156994823,0.123,0.076,2.35E-23,Tnaive,Eef1akmt4
Abl2,4.42E-16,1.156234817,0.09,0.059,1.46E-11,Tnaive,Abl2
AC149090.1.2,1.43E-194,1.156199052,0.432,0.238,4.72E-190,Tnaive,AC149090.1
Mief1.2,1.23E-21,1.155861065,0.107,0.069,4.09E-17,Tnaive,Mief1
Zfp994.2,7.93E-11,1.155485532,0.052,0.032,2.63E-06,Tnaive,Zfp994
Usp32.2,1.86E-38,1.155111085,0.143,0.085,6.16E-34,Tnaive,Usp32
Tmem134.2,0,1.154873615,0.549,0.247,0,Tnaive,Tmem134
Nat8f1.1,1.44E-07,1.15397969,0.037,0.023,0.004771128,Tnaive,Nat8f1
Mindy2.1,7.56E-82,1.153867486,0.28,0.173,2.51E-77,Tnaive,Mindy2
Mylip.2,1.75E-63,1.153412868,0.223,0.134,5.80E-59,Tnaive,Mylip
Pkd1.1,6.85E-19,1.153036287,0.099,0.064,2.27E-14,Tnaive,Pkd1
Mindy1.1,1.89E-10,1.152871051,0.052,0.033,6.27E-06,Tnaive,Mindy1
Arhgap39.1,5.95E-19,1.151330875,0.096,0.062,1.97E-14,Tnaive,Arhgap39
Nme4.2,1.82E-20,1.150637499,0.107,0.069,6.03E-16,Tnaive,Nme4
Retreg2.2,1.80E-114,1.15056801,0.315,0.181,5.97E-110,Tnaive,Retreg2
Aarsd1.2,2.11E-71,1.148926092,0.215,0.121,6.99E-67,Tnaive,Aarsd1
Fntb.2,4.28E-52,1.148165875,0.214,0.137,1.42E-47,Tnaive,Fntb
Mettl8,4.01E-22,1.147878565,0.112,0.072,1.33E-17,Tnaive,Mettl8
Arrdc2.2,1.20E-12,1.147395152,0.058,0.035,3.99E-08,Tnaive,Arrdc2
Gm6712.2,1.80E-07,1.146574563,0.019,0.01,0.005953751,Tnaive,Gm6712
Cyp4f13.1,2.98E-30,1.146364671,0.112,0.065,9.87E-26,Tnaive,Cyp4f13
Ifit1bl1,4.76E-47,1.145974324,0.161,0.093,1.58E-42,Tnaive,Ifit1bl1
Dse.1,4.33E-42,1.14596912,0.162,0.098,1.43E-37,Tnaive,Dse
Utp4,5.93E-58,1.145502791,0.198,0.117,1.97E-53,Tnaive,Utp4
C2cd2.2,1.82E-08,1.143721161,0.044,0.028,0.000602988,Tnaive,C2cd2
Gimap8.1,1.09E-169,1.143482094,0.461,0.289,3.61E-165,Tnaive,Gimap8
Them6.1,7.65E-102,1.143380463,0.344,0.223,2.54E-97,Tnaive,Them6
H2-Ke6.1,2.45E-242,1.142862809,0.57,0.377,8.13E-238,Tnaive,H2-Ke6
Clec2d.2,0,1.142845036,0.679,0.431,0,Tnaive,Clec2d
Elovl5.2,5.41E-141,1.142020423,0.433,0.288,1.79E-136,Tnaive,Elovl5
BC147527.1,4.59E-33,1.141437303,0.15,0.095,1.52E-28,Tnaive,BC147527
Cox16.2,5.79E-199,1.140809884,0.483,0.288,1.92E-194,Tnaive,Cox16
Trbv16.2,8.81E-35,1.140804741,0.081,0.039,2.92E-30,Tnaive,Trbv16
Scmh1,8.50E-11,1.140525143,0.062,0.041,2.82E-06,Tnaive,Scmh1
Nr2c1.1,7.97E-07,1.139801128,0.037,0.024,0.026396447,Tnaive,Nr2c1
F2rl1.2,2.33E-35,1.139421196,0.135,0.08,7.71E-31,Tnaive,F2rl1
Hsd17b11.2,1.51E-25,1.139399081,0.128,0.083,5.01E-21,Tnaive,Hsd17b11
Marveld1.1,3.52E-12,1.139332236,0.071,0.047,1.17E-07,Tnaive,Marveld1
Gbp8.1,4.86E-61,1.138832785,0.239,0.152,1.61E-56,Tnaive,Gbp8
Stim1.2,1.44E-113,1.13879211,0.37,0.241,4.77E-109,Tnaive,Stim1
Dph5.2,4.31E-129,1.138584066,0.396,0.255,1.43E-124,Tnaive,Dph5
Ric8a.2,3.40E-75,1.138410253,0.263,0.163,1.13E-70,Tnaive,Ric8a
Cacna1a.2,4.03E-09,1.138071526,0.05,0.032,0.000133469,Tnaive,Cacna1a
Tk2.2,9.21E-38,1.137428342,0.15,0.091,3.05E-33,Tnaive,Tk2
Nsd3.2,0,1.13714355,0.664,0.396,0,Tnaive,Nsd3
Isoc1.2,7.50E-52,1.136976751,0.236,0.158,2.48E-47,Tnaive,Isoc1
Acvr1b.1,5.29E-11,1.135565579,0.045,0.027,1.75E-06,Tnaive,Acvr1b
Ppargc1b.2,5.32E-16,1.13459597,0.089,0.059,1.76E-11,Tnaive,Ppargc1b
Smad1.1,2.60E-23,1.134362702,0.118,0.076,8.61E-19,Tnaive,Smad1
Wdr13.1,1.03E-08,1.134134287,0.061,0.042,0.000341234,Tnaive,Wdr13
Pde3b.1,3.96E-168,1.133089281,0.462,0.294,1.31E-163,Tnaive,Pde3b
Gm4070.1,8.04E-42,1.13114169,0.127,0.069,2.66E-37,Tnaive,Gm4070
E130307A14Rik.1,1.89E-11,1.130755024,0.058,0.037,6.25E-07,Tnaive,E130307A14Rik
Trav6-3.2,1.09E-09,1.130607255,0.02,0.009,3.60E-05,Tnaive,Trav6-3
Tanc1.2,8.59E-35,1.128832339,0.169,0.111,2.85E-30,Tnaive,Tanc1
Pcmtd1.2,3.48E-118,1.128420436,0.375,0.24,1.15E-113,Tnaive,Pcmtd1
Ablim1.2,0,1.128241479,0.876,0.66,0,Tnaive,Ablim1
Gm11696.1,1.40E-06,1.128193842,0.025,0.015,0.046423809,Tnaive,Gm11696
Acsf2.1,8.48E-23,1.127756197,0.111,0.07,2.81E-18,Tnaive,Acsf2
Ifi47,0,1.127001818,0.777,0.562,0,Tnaive,Ifi47
Nprl2.1,2.78E-39,1.126913829,0.175,0.112,9.21E-35,Tnaive,Nprl2
Klhl22,1.99E-11,1.126466412,0.061,0.039,6.59E-07,Tnaive,Klhl22
Zfp692.1,9.92E-26,1.12619188,0.113,0.07,3.29E-21,Tnaive,Zfp692
Platr25.2,3.51E-07,1.125312418,0.044,0.029,0.011619454,Tnaive,Platr25
Eno1b.1,2.10E-19,1.122238829,0.107,0.07,6.96E-15,Tnaive,Eno1b
Frat1.1,2.89E-11,1.120169681,0.059,0.038,9.58E-07,Tnaive,Frat1
Plekhm1.1,3.55E-13,1.11988606,0.078,0.052,1.18E-08,Tnaive,Plekhm1
Ccdc134.1,4.62E-17,1.119094126,0.096,0.064,1.53E-12,Tnaive,Ccdc134
Trav9-1.2,1.43E-12,1.118464928,0.018,0.007,4.74E-08,Tnaive,Trav9-1
Rnf169.2,3.91E-31,1.117319126,0.133,0.082,1.30E-26,Tnaive,Rnf169
Rabggta.1,1.26E-46,1.116543554,0.205,0.133,4.19E-42,Tnaive,Rabggta
Gm15821.2,5.08E-07,1.116374081,0.027,0.016,0.016845551,Tnaive,Gm15821
Crebl2.1,1.03E-11,1.11546209,0.055,0.034,3.41E-07,Tnaive,Crebl2
Tnfrsf26.2,3.21E-16,1.115246907,0.079,0.05,1.06E-11,Tnaive,Tnfrsf26
Dcaf6.2,5.23E-20,1.115060778,0.094,0.059,1.73E-15,Tnaive,Dcaf6
Gpr68.2,9.14E-53,1.114513308,0.227,0.147,3.03E-48,Tnaive,Gpr68
Klhl26.2,7.96E-12,1.114455409,0.058,0.037,2.64E-07,Tnaive,Klhl26
Ncoa4.2,4.94E-49,1.11290152,0.212,0.138,1.64E-44,Tnaive,Ncoa4
Dipk2a.2,5.97E-11,1.112804699,0.044,0.026,1.98E-06,Tnaive,Dipk2a
Appl2.2,5.89E-26,1.112781937,0.108,0.065,1.95E-21,Tnaive,Appl2
Rnpepl1.2,7.67E-96,1.112770807,0.328,0.212,2.54E-91,Tnaive,Rnpepl1
A630089N07Rik,7.91E-07,1.111664634,0.045,0.031,0.026194364,Tnaive,A630089N07Rik
1810062O18Rik.2,1.13E-12,1.110047498,0.054,0.032,3.74E-08,Tnaive,1810062O18Rik
D2hgdh,2.26E-14,1.109143344,0.082,0.054,7.49E-10,Tnaive,D2hgdh
Dop1b.2,6.02E-30,1.109090078,0.095,0.051,1.99E-25,Tnaive,Dop1b
Lcmt2,1.12E-19,1.109032949,0.102,0.066,3.71E-15,Tnaive,Lcmt2
Fam8a1,1.06E-19,1.109008739,0.114,0.076,3.51E-15,Tnaive,Fam8a1
Taco1.1,6.65E-11,1.108196415,0.08,0.057,2.20E-06,Tnaive,Taco1
Cbx7.1,1.77E-53,1.108004077,0.231,0.152,5.86E-49,Tnaive,Cbx7
Zfp160.1,5.59E-09,1.107513766,0.057,0.039,0.000185359,Tnaive,Zfp160
Klhl28.1,3.09E-24,1.107482738,0.119,0.076,1.02E-19,Tnaive,Klhl28
Khnyn.2,8.91E-22,1.10638719,0.127,0.085,2.95E-17,Tnaive,Khnyn
Bbs2.2,2.96E-08,1.10584434,0.036,0.022,0.000980116,Tnaive,Bbs2
Zfp1.1,8.46E-40,1.10543747,0.175,0.111,2.80E-35,Tnaive,Zfp1
Gm7072.2,1.56E-13,1.105278147,0.07,0.045,5.15E-09,Tnaive,Gm7072
Zfp182.2,1.35E-28,1.104584005,0.119,0.072,4.47E-24,Tnaive,Zfp182
Ighm.2,0,1.103795795,0.693,0.407,0,Tnaive,Ighm
Spns1.2,4.50E-33,1.103281074,0.178,0.121,1.49E-28,Tnaive,Spns1
Zfp874a,5.81E-07,1.103148949,0.033,0.02,0.019236165,Tnaive,Zfp874a
Rps27.2,0,1.102907672,0.998,0.685,0,Tnaive,Rps27
Mettl18.1,1.10E-11,1.102756346,0.07,0.047,3.63E-07,Tnaive,Mettl18
Abitram.2,1.81E-14,1.102137154,0.068,0.042,5.99E-10,Tnaive,Abitram
Timm23.2,1.82E-301,1.10183561,0.507,0.232,6.04E-297,Tnaive,Timm23
Harbi1,4.09E-10,1.100874536,0.059,0.039,1.35E-05,Tnaive,Harbi1
Fcgrt.2,1.61E-18,1.10067761,0.083,0.05,5.33E-14,Tnaive,Fcgrt
Tfcp2.1,5.53E-11,1.100550996,0.059,0.038,1.83E-06,Tnaive,Tfcp2
Zfp950.1,1.15E-45,1.099062608,0.195,0.124,3.80E-41,Tnaive,Zfp950
Otud1.1,1.96E-31,1.098581063,0.114,0.066,6.50E-27,Tnaive,Otud1
Plcxd2.2,1.33E-55,1.09851845,0.24,0.157,4.40E-51,Tnaive,Plcxd2
Ncoa6.1,4.84E-33,1.097090339,0.175,0.117,1.60E-28,Tnaive,Ncoa6
Zfp260.1,9.90E-56,1.09669934,0.235,0.151,3.28E-51,Tnaive,Zfp260
Shld2.2,2.14E-13,1.096283476,0.058,0.035,7.09E-09,Tnaive,Shld2
Trav13-2.2,4.08E-08,1.09608239,0.018,0.009,0.001352836,Tnaive,Trav13-2
Gm30025.1,2.61E-08,1.095402722,0.047,0.031,0.000865406,Tnaive,Gm30025
Klf7.1,6.75E-49,1.095290167,0.237,0.161,2.24E-44,Tnaive,Klf7
Gtpbp6.1,3.46E-40,1.094866235,0.189,0.124,1.14E-35,Tnaive,Gtpbp6
Crebzf.1,1.40E-75,1.094698532,0.294,0.193,4.62E-71,Tnaive,Crebzf
5430403G16Rik,2.00E-12,1.093921191,0.06,0.037,6.61E-08,Tnaive,5430403G16Rik
Wasl.2,1.22E-74,1.092347068,0.281,0.18,4.03E-70,Tnaive,Wasl
Iqcc.1,6.50E-17,1.091559499,0.093,0.061,2.15E-12,Tnaive,Iqcc
Tspan14.2,1.03E-57,1.091070296,0.244,0.16,3.42E-53,Tnaive,Tspan14
Socs5,2.30E-07,1.090348224,0.036,0.022,0.007631889,Tnaive,Socs5
Mocs1.2,5.24E-09,1.08985885,0.055,0.037,0.000173621,Tnaive,Mocs1
Fmc1.2,3.14E-89,1.088869626,0.315,0.2,1.04E-84,Tnaive,Fmc1
Gm10053.2,7.47E-50,1.088268126,0.212,0.134,2.48E-45,Tnaive,Gm10053
Ccdc117.1,2.21E-33,1.087968704,0.146,0.091,7.32E-29,Tnaive,Ccdc117
Nipsnap2.2,5.50E-31,1.087830188,0.147,0.094,1.82E-26,Tnaive,Nipsnap2
Dcun1d3.1,7.50E-09,1.087431013,0.057,0.038,0.000248543,Tnaive,Dcun1d3
Tnfrsf14.2,5.33E-14,1.086701868,0.057,0.034,1.77E-09,Tnaive,Tnfrsf14
Aven.1,1.27E-67,1.086506221,0.298,0.206,4.20E-63,Tnaive,Aven
1500004A13Rik.2,3.95E-08,1.085021177,0.038,0.024,0.00130937,Tnaive,1500004A13Rik
Paqr7.2,6.91E-42,1.084563339,0.186,0.119,2.29E-37,Tnaive,Paqr7
Yju2.2,1.04E-25,1.083699637,0.11,0.066,3.43E-21,Tnaive,Yju2
Spout1.1,2.29E-15,1.082914466,0.098,0.067,7.59E-11,Tnaive,Spout1
Dcun1d2.1,3.05E-13,1.081597205,0.079,0.053,1.01E-08,Tnaive,Dcun1d2
Tet3.1,4.96E-73,1.081527761,0.309,0.211,1.64E-68,Tnaive,Tet3
Trbv26.2,5.25E-23,1.0814743,0.038,0.015,1.74E-18,Tnaive,Trbv26
Rrm2b,3.24E-28,1.080719734,0.136,0.087,1.07E-23,Tnaive,Rrm2b
Pnpla7.2,7.98E-26,1.080695495,0.124,0.078,2.64E-21,Tnaive,Pnpla7
N4bp2.1,1.34E-25,1.080195474,0.157,0.109,4.44E-21,Tnaive,N4bp2
Gm44175,1.41E-09,1.080009659,0.047,0.03,4.66E-05,Tnaive,Gm44175
Hs6st1.1,2.27E-12,1.079277749,0.077,0.052,7.52E-08,Tnaive,Hs6st1
Stn1.2,2.34E-19,1.078435312,0.128,0.09,7.75E-15,Tnaive,Stn1
Glt8d1.1,5.51E-11,1.077611609,0.076,0.052,1.83E-06,Tnaive,Glt8d1
Trav9-2.2,3.63E-21,1.07754921,0.033,0.013,1.20E-16,Tnaive,Trav9-2
Rev3l.1,1.63E-72,1.077486262,0.278,0.178,5.39E-68,Tnaive,Rev3l
Dnajc16.2,2.14E-09,1.077481756,0.046,0.029,7.09E-05,Tnaive,Dnajc16
Rai1,1.18E-33,1.07646776,0.195,0.136,3.92E-29,Tnaive,Rai1
Gm15446.2,3.12E-11,1.076182091,0.063,0.041,1.03E-06,Tnaive,Gm15446
1700113A16Rik.2,3.39E-07,1.073756097,0.054,0.038,0.011219197,Tnaive,1700113A16Rik
Znrd2.1,3.53E-84,1.072165791,0.208,0.105,1.17E-79,Tnaive,Znrd2
Cbx8,1.02E-16,1.071366877,0.097,0.065,3.39E-12,Tnaive,Cbx8
Tom1.2,3.08E-12,1.070677178,0.068,0.045,1.02E-07,Tnaive,Tom1
Ctdsp1.1,4.92E-60,1.069931321,0.287,0.201,1.63E-55,Tnaive,Ctdsp1
Slc17a5.1,5.61E-09,1.069130295,0.048,0.031,0.000185862,Tnaive,Slc17a5
Rgs14.2,3.96E-93,1.06831606,0.348,0.232,1.31E-88,Tnaive,Rgs14
Rnf44.2,3.55E-75,1.068151461,0.3,0.199,1.18E-70,Tnaive,Rnf44
Zkscan8,2.49E-07,1.067086677,0.037,0.023,0.008243096,Tnaive,Zkscan8
AI837181.1,4.05E-76,1.066986633,0.307,0.207,1.34E-71,Tnaive,AI837181
Tmem71.1,7.20E-110,1.065874622,0.404,0.273,2.38E-105,Tnaive,Tmem71
Fam234a.1,1.05E-17,1.06547605,0.096,0.062,3.46E-13,Tnaive,Fam234a
Tomm6.2,0,1.065168222,0.822,0.404,0,Tnaive,Tomm6
Rragb.2,8.57E-08,1.064838589,0.042,0.028,0.002841232,Tnaive,Rragb
Gm37401.2,2.40E-10,1.06453568,0.059,0.039,7.95E-06,Tnaive,Gm37401
Zbtb48,2.56E-09,1.064400895,0.056,0.037,8.49E-05,Tnaive,Zbtb48
Tmco6.2,6.26E-19,1.064189327,0.114,0.077,2.07E-14,Tnaive,Tmco6
Polh.1,1.61E-08,1.064077264,0.059,0.041,0.000533731,Tnaive,Polh
Fgd3.1,5.57E-16,1.063387945,0.112,0.079,1.84E-11,Tnaive,Fgd3
Abca7.1,4.30E-25,1.06297861,0.145,0.099,1.43E-20,Tnaive,Abca7
Gga3,8.94E-20,1.062679288,0.119,0.08,2.96E-15,Tnaive,Gga3
Ppp1r37,5.77E-25,1.061992154,0.129,0.084,1.91E-20,Tnaive,Ppp1r37
Il21r,1.71E-181,1.061057323,0.562,0.414,5.65E-177,Tnaive,Il21r
Slc30a6.1,4.37E-18,1.060878962,0.11,0.074,1.45E-13,Tnaive,Slc30a6
Tmem268.1,8.13E-10,1.059979309,0.067,0.046,2.69E-05,Tnaive,Tmem268
Zfp386.1,1.33E-47,1.056884381,0.239,0.164,4.39E-43,Tnaive,Zfp386
Vps13c.1,3.37E-27,1.055822355,0.153,0.103,1.12E-22,Tnaive,Vps13c
Rasgrp2.1,1.06E-261,1.05570105,0.641,0.419,3.52E-257,Tnaive,Rasgrp2
Mocs3.1,8.79E-18,1.055498177,0.114,0.078,2.91E-13,Tnaive,Mocs3
Mapkapk5.2,7.48E-13,1.055265299,0.067,0.043,2.48E-08,Tnaive,Mapkapk5
Cd1d1.1,8.10E-31,1.054662305,0.155,0.101,2.68E-26,Tnaive,Cd1d1
Fam117a.2,9.98E-56,1.05364417,0.258,0.173,3.31E-51,Tnaive,Fam117a
Vps35l.2,5.19E-34,1.053539459,0.135,0.08,1.72E-29,Tnaive,Vps35l
Ccdc22.2,2.13E-27,1.052351197,0.154,0.105,7.07E-23,Tnaive,Ccdc22
St3gal3.1,1.19E-10,1.049928802,0.058,0.038,3.93E-06,Tnaive,St3gal3
Zfp740.1,2.43E-23,1.049848973,0.166,0.121,8.07E-19,Tnaive,Zfp740
Ints6l.2,5.47E-10,1.049418924,0.061,0.04,1.81E-05,Tnaive,Ints6l
Carmil2.2,1.47E-34,1.04908508,0.173,0.113,4.86E-30,Tnaive,Carmil2
Rab3a.1,4.53E-07,1.049003445,0.037,0.024,0.015003687,Tnaive,Rab3a
Gm8066.2,6.19E-12,1.048035254,0.054,0.033,2.05E-07,Tnaive,Gm8066
Lsm7.1,1.16E-278,1.047899367,0.585,0.331,3.85E-274,Tnaive,Lsm7
Gm15545.1,1.19E-06,1.047466583,0.041,0.028,0.039289583,Tnaive,Gm15545
Golph3l,3.18E-13,1.047338208,0.099,0.07,1.06E-08,Tnaive,Golph3l
Zfp12.1,1.59E-12,1.047144997,0.07,0.046,5.28E-08,Tnaive,Zfp12
Gm49359.2,5.84E-14,1.04574445,0.077,0.05,1.94E-09,Tnaive,Gm49359
Sp3.1,2.85E-107,1.045613044,0.399,0.277,9.44E-103,Tnaive,Sp3
B3galt4.1,5.82E-23,1.045552019,0.131,0.088,1.93E-18,Tnaive,B3galt4
Izumo4.1,5.93E-95,1.043538767,0.346,0.225,1.97E-90,Tnaive,Izumo4
Epg5.1,1.27E-06,1.043332677,0.052,0.037,0.042225346,Tnaive,Epg5
Rgmb.1,1.42E-09,1.042682306,0.069,0.048,4.70E-05,Tnaive,Rgmb
Golga1.1,2.22E-15,1.042666619,0.099,0.067,7.36E-11,Tnaive,Golga1
Dzip3.1,6.86E-13,1.042564457,0.1,0.072,2.27E-08,Tnaive,Dzip3
Cbx4.2,5.15E-191,1.042493016,0.583,0.422,1.71E-186,Tnaive,Cbx4
Rpl35.2,0,1.042435787,1,0.977,0,Tnaive,Rpl35
Foxo1.1,1.57E-250,1.041148291,0.629,0.419,5.20E-246,Tnaive,Foxo1
Tmsb10.1,0,1.040657392,1,1,0,Tnaive,Tmsb10
Hipk2,7.86E-21,1.040453012,0.111,0.072,2.60E-16,Tnaive,Hipk2
Zdhhc15.2,1.79E-20,1.03982226,0.112,0.073,5.92E-16,Tnaive,Zdhhc15
Trav3-3.2,4.36E-20,1.039406361,0.05,0.025,1.44E-15,Tnaive,Trav3-3
Qtrt1.2,2.39E-38,1.039150312,0.213,0.149,7.90E-34,Tnaive,Qtrt1
Arv1.1,8.26E-09,1.038522584,0.066,0.046,0.00027353,Tnaive,Arv1
Eefsec.1,1.77E-57,1.038019392,0.268,0.183,5.88E-53,Tnaive,Eefsec
Dynlt1b.2,3.94E-63,1.037610486,0.221,0.13,1.31E-58,Tnaive,Dynlt1b
Trim14.1,4.23E-46,1.03718513,0.19,0.117,1.40E-41,Tnaive,Trim14
Agap2.2,4.13E-55,1.037028452,0.221,0.138,1.37E-50,Tnaive,Agap2
Zfp84.1,1.73E-19,1.036259788,0.12,0.081,5.75E-15,Tnaive,Zfp84
Afmid.2,9.94E-17,1.036220642,0.088,0.057,3.29E-12,Tnaive,Afmid
Tgfbr2.1,3.81E-214,1.035784085,0.588,0.409,1.26E-209,Tnaive,Tgfbr2
Kdm1b.1,1.00E-09,1.035450911,0.078,0.056,3.33E-05,Tnaive,Kdm1b
Dmac1.2,2.39E-103,1.035323034,0.381,0.256,7.93E-99,Tnaive,Dmac1
Ip6k2.2,2.38E-15,1.034546069,0.105,0.073,7.89E-11,Tnaive,Ip6k2
Spice1.1,6.68E-15,1.033756823,0.106,0.074,2.21E-10,Tnaive,Spice1
Rap1gds1.2,7.99E-67,1.03287581,0.315,0.224,2.65E-62,Tnaive,Rap1gds1
Slco3a1.2,4.35E-56,1.032409613,0.27,0.185,1.44E-51,Tnaive,Slco3a1
Rnf25.2,5.49E-16,1.031813711,0.105,0.072,1.82E-11,Tnaive,Rnf25
Dnm2.2,9.62E-221,1.031618988,0.608,0.426,3.19E-216,Tnaive,Dnm2
Add1.2,1.29E-193,1.031370635,0.584,0.426,4.27E-189,Tnaive,Add1
Cd151,1.29E-08,1.03059772,0.048,0.032,0.00042673,Tnaive,Cd151
Gm16740.2,6.00E-08,1.030207067,0.05,0.034,0.001987856,Tnaive,Gm16740
Idua.2,3.04E-13,1.029798571,0.064,0.04,1.01E-08,Tnaive,Idua
Ldb1.2,8.16E-253,1.029537368,0.625,0.421,2.70E-248,Tnaive,Ldb1
Dcaf17.1,6.26E-31,1.029069846,0.19,0.134,2.07E-26,Tnaive,Dcaf17
Klhl42,5.69E-09,1.028857712,0.075,0.054,0.000188373,Tnaive,Klhl42
Tbccd1,1.85E-08,1.027968322,0.07,0.051,0.000612385,Tnaive,Tbccd1
Timm29.2,1.12E-09,1.025845361,0.078,0.056,3.71E-05,Tnaive,Timm29
Lrpprc.2,1.32E-25,1.025782275,0.171,0.122,4.36E-21,Tnaive,Lrpprc
Polr2l.2,7.71E-89,1.025573145,0.368,0.261,2.55E-84,Tnaive,Polr2l
Slfn8.2,1.70E-74,1.0249873,0.276,0.173,5.65E-70,Tnaive,Slfn8
Emc9.1,4.27E-42,1.023086813,0.218,0.149,1.41E-37,Tnaive,Emc9
App.1,1.13E-13,1.022669396,0.055,0.033,3.73E-09,Tnaive,App
Arhgef1.1,0,1.022607057,0.936,0.706,0,Tnaive,Arhgef1
Srcap.2,1.86E-48,1.022354485,0.223,0.146,6.16E-44,Tnaive,Srcap
Itpr3.2,7.99E-33,1.020400473,0.174,0.116,2.65E-28,Tnaive,Itpr3
Nt5e.1,2.57E-26,1.019905901,0.105,0.062,8.53E-22,Tnaive,Nt5e
Llgl1.2,7.19E-19,1.019606595,0.119,0.081,2.38E-14,Tnaive,Llgl1
Rnf5.2,3.41E-91,1.019539406,0.38,0.273,1.13E-86,Tnaive,Rnf5
Satb1.2,0,1.019319693,0.766,0.477,0,Tnaive,Satb1
Sos1.1,5.40E-17,1.018711745,0.11,0.075,1.79E-12,Tnaive,Sos1
Socs3.2,7.08E-76,1.018607893,0.307,0.201,2.35E-71,Tnaive,Socs3
Ino80.1,4.31E-37,1.017784571,0.215,0.151,1.43E-32,Tnaive,Ino80
Stard5.2,3.01E-16,1.017450393,0.136,0.1,9.96E-12,Tnaive,Stard5
S1pr4.2,4.80E-197,1.017325413,0.589,0.423,1.59E-192,Tnaive,S1pr4
Pabpn1.2,0,1.016075158,0.708,0.421,0,Tnaive,Pabpn1
Zscan26.1,1.59E-24,1.01516009,0.143,0.097,5.26E-20,Tnaive,Zscan26
Selenow.2,0,1.014578661,0.947,0.552,0,Tnaive,Selenow
Smg9.1,1.57E-45,1.013992767,0.259,0.186,5.20E-41,Tnaive,Smg9
Slc28a2.2,4.31E-58,1.013442129,0.267,0.18,1.43E-53,Tnaive,Slc28a2
Foxj2.1,1.40E-19,1.012798404,0.121,0.082,4.65E-15,Tnaive,Foxj2
Spindoc.2,8.86E-13,1.012239022,0.086,0.059,2.94E-08,Tnaive,Spindoc
Clybl.2,3.03E-11,1.012215973,0.084,0.06,1.00E-06,Tnaive,Clybl
Epb41.2,5.80E-42,1.011509627,0.232,0.164,1.92E-37,Tnaive,Epb41
Tcaim.1,2.49E-09,1.011033477,0.057,0.038,8.24E-05,Tnaive,Tcaim
Hsf1,6.35E-70,1.010885559,0.307,0.211,2.10E-65,Tnaive,Hsf1
Washc1.1,7.67E-55,1.010576252,0.246,0.163,2.54E-50,Tnaive,Washc1
Crlf3.1,5.56E-215,1.010295053,0.676,0.537,1.84E-210,Tnaive,Crlf3
Mcoln1.2,2.48E-21,1.010133665,0.113,0.073,8.21E-17,Tnaive,Mcoln1
Akna.1,6.89E-139,1.009583876,0.47,0.319,2.28E-134,Tnaive,Akna
Bahd1.2,1.79E-11,1.009083219,0.087,0.061,5.94E-07,Tnaive,Bahd1
Gm20069.2,2.07E-46,1.008493327,0.238,0.163,6.85E-42,Tnaive,Gm20069
Smurf1.1,4.85E-12,1.007924123,0.09,0.064,1.61E-07,Tnaive,Smurf1
Kri1.1,1.02E-51,1.006962619,0.247,0.167,3.38E-47,Tnaive,Kri1
Atp1a1.2,2.23E-189,1.006933171,0.617,0.483,7.38E-185,Tnaive,Atp1a1
Pcnx4.2,1.13E-06,1.006915243,0.057,0.042,0.037605771,Tnaive,Pcnx4
Rpl9.1,0,1.006894307,1,0.884,0,Tnaive,Rpl9
St3gal1.2,2.65E-58,1.006851427,0.259,0.17,8.80E-54,Tnaive,St3gal1
Gm4258.2,4.32E-11,1.006462309,0.045,0.026,1.43E-06,Tnaive,Gm4258
Pip5k1c.1,7.51E-22,1.004672152,0.139,0.096,2.49E-17,Tnaive,Pip5k1c
Fam78a.2,3.42E-137,1.00380674,0.484,0.337,1.13E-132,Tnaive,Fam78a
Acp6.2,2.67E-18,1.001936771,0.134,0.096,8.86E-14,Tnaive,Acp6
Irf2bp2.1,1.49E-179,1.00100757,0.517,0.33,4.93E-175,Tnaive,Irf2bp2
Sertad3.1,2.81E-22,1.000320239,0.13,0.088,9.32E-18,Tnaive,Sertad3
E330009J07Rik.1,1.14E-09,1.000270952,0.073,0.052,3.78E-05,Tnaive,E330009J07Rik
Sirt5.1,4.79E-11,0.999399683,0.09,0.064,1.59E-06,Tnaive,Sirt5
Trbv13-2.2,2.05E-85,0.99896461,0.227,0.117,6.78E-81,Tnaive,Trbv13-2
Zfp846.1,4.72E-08,0.998508715,0.062,0.044,0.001564302,Tnaive,Zfp846
