,p_val,avg_log2FC,pct.1,pct.2,p_val_adj,cluster,gene
MAPKAPK5-AS11,2.96E-71,1.776258927,0.313,0.073,1.65E-66,8,MAPKAPK5-AS1
ALDOA1,1.70E-64,1.774636836,0.624,0.288,9.42E-60,8,ALDOA
HAUS4,9.42E-115,1.774426126,0.313,0.051,5.23E-110,8,HAUS4
ZW10,2.32E-82,1.774043611,0.18,0.024,1.29E-77,8,ZW10
PLIN3,1.52E-97,1.771428465,0.449,0.111,8.46E-93,8,PLIN3
COMMD81,1.92E-182,1.769130196,0.519,0.087,1.07E-177,8,COMMD8
PSMA61,1.04E-72,1.768848671,0.476,0.16,5.77E-68,8,PSMA6
IMPA2,3.17E-113,1.768723349,0.198,0.022,1.76E-108,8,IMPA2
RNGTT,1.04E-109,1.767566548,0.411,0.086,5.77E-105,8,RNGTT
TBCB1,3.11E-149,1.766338124,0.586,0.131,1.73E-144,8,TBCB
USP5,6.40E-89,1.765833916,0.303,0.058,3.55E-84,8,USP5
SEPHS1,3.48E-144,1.764225376,0.358,0.053,1.93E-139,8,SEPHS1
GMPS,1.33E-98,1.763073914,0.341,0.066,7.38E-94,8,GMPS
CCNQ,9.00E-54,1.758554339,0.233,0.053,5.00E-49,8,CCNQ
SSRP1,1.75E-147,1.757822418,0.642,0.157,9.72E-143,8,SSRP1
BNIP1,7.78E-80,1.757527674,0.221,0.036,4.32E-75,8,BNIP1
CDC123,4.38E-150,1.757474873,0.599,0.135,2.43E-145,8,CDC123
YEATS2,3.59E-68,1.755882872,0.163,0.024,1.99E-63,8,YEATS2
NEK6,3.94E-32,1.755070433,0.188,0.053,2.19E-27,8,NEK6
RNPEP,1.23E-123,1.754145179,0.424,0.081,6.83E-119,8,RNPEP
SF3A3,2.25E-136,1.752356434,0.551,0.124,1.25E-131,8,SF3A3
MRTO4,8.34E-130,1.751689998,0.383,0.067,4.63E-125,8,MRTO4
RECQL,1.94E-134,1.74943468,0.393,0.068,1.08E-129,8,RECQL
SMC6,4.30E-132,1.748712564,0.401,0.071,2.39E-127,8,SMC6
ANKRD26,8.46E-63,1.748105539,0.206,0.038,4.70E-58,8,ANKRD26
DBNL1,2.21E-128,1.747995808,0.657,0.184,1.23E-123,8,DBNL
TBC1D7,1.99E-159,1.746694986,0.414,0.065,1.10E-154,8,TBC1D7
REC8,5.07E-78,1.746172494,0.216,0.035,2.82E-73,8,REC8
MYEF2,1.09E-56,1.745616796,0.163,0.028,6.07E-52,8,MYEF2
DMAC11,8.32E-72,1.743596654,0.333,0.082,4.62E-67,8,DMAC1
OSBPL11,1.28E-92,1.743138068,0.178,0.021,7.08E-88,8,OSBPL11
CCDC106,2.41E-42,1.74283743,0.165,0.035,1.34E-37,8,CCDC106
SUZ12,7.30E-154,1.74100484,0.556,0.115,4.05E-149,8,SUZ12
HIKESHI2,5.77E-65,1.74060903,0.383,0.114,3.21E-60,8,HIKESHI
APOLD1,9.68E-83,1.739226044,0.19,0.027,5.38E-78,8,APOLD1
MGME1,2.07E-139,1.738219472,0.293,0.038,1.15E-134,8,MGME1
TOP3A,1.02E-103,1.737716516,0.195,0.023,5.65E-99,8,TOP3A
BUB3,3.80E-143,1.736355643,0.787,0.246,2.11E-138,8,BUB3
ANP32B1,5.03E-112,1.735534864,0.9,0.511,2.80E-107,8,ANP32B
PANK2,4.03E-133,1.735455928,0.439,0.083,2.24E-128,8,PANK2
FOXRED1,1.60E-121,1.734342813,0.356,0.061,8.86E-117,8,FOXRED1
EXOSC9,4.27E-156,1.734033368,0.373,0.054,2.37E-151,8,EXOSC9
ZBED5-AS1,4.58E-24,1.731466383,0.17,0.054,2.54E-19,8,ZBED5-AS1
SSBP3,4.14E-72,1.73103979,0.271,0.055,2.30E-67,8,SSBP3
CCDC109B2,3.43E-23,1.73037483,0.183,0.062,1.90E-18,8,CCDC109B
OTULIN,9.06E-118,1.729652398,0.348,0.06,5.03E-113,8,OTULIN
SVBP,6.61E-138,1.729333193,0.414,0.072,3.67E-133,8,SVBP
SLC25A19,1.62E-86,1.728778411,0.313,0.063,9.01E-82,8,SLC25A19
PYCR3,9.93E-52,1.727945472,0.155,0.027,5.52E-47,8,PYCR3
TRIR2,1.09E-53,1.727593097,0.531,0.252,6.06E-49,8,TRIR
EML6,7.27E-42,1.725994847,0.185,0.043,4.04E-37,8,EML6
PMS2,3.00E-110,1.725474218,0.308,0.051,1.67E-105,8,PMS2
RGS101,3.48E-113,1.724445646,0.569,0.15,1.93E-108,8,RGS10
G6PD,1.21E-133,1.721660597,0.391,0.067,6.70E-129,8,G6PD
MTHFD1,5.18E-123,1.719364226,0.313,0.048,2.87E-118,8,MTHFD1
MED30,5.77E-145,1.718849319,0.569,0.126,3.20E-140,8,MED30
LILRB41,7.85E-122,1.718573547,0.263,0.035,4.36E-117,8,LILRB4
SKP2,3.18E-118,1.718142046,0.246,0.032,1.77E-113,8,SKP2
INPP5B,1.67E-75,1.71442877,0.208,0.034,9.30E-71,8,INPP5B
CHRAC1,2.04E-144,1.712383934,0.484,0.094,1.13E-139,8,CHRAC1
TRIOBP,3.70E-124,1.711815615,0.281,0.039,2.06E-119,8,TRIOBP
LANCL1,1.18E-87,1.709045941,0.198,0.027,6.53E-83,8,LANCL1
HK1,1.05E-78,1.708825135,0.221,0.036,5.84E-74,8,HK1
MMP24OS2,4.90E-64,1.70860239,0.333,0.088,2.72E-59,8,MMP24OS
EXOSC8,9.34E-146,1.708447112,0.539,0.113,5.18E-141,8,EXOSC8
CEP192,4.27E-83,1.707676629,0.211,0.032,2.37E-78,8,CEP192
LRRC57,1.43E-71,1.706376432,0.18,0.027,7.96E-67,8,LRRC57
KHSRP,6.35E-156,1.70613397,0.441,0.074,3.53E-151,8,KHSRP
PPP2R1B,1.65E-84,1.705897031,0.153,0.018,9.18E-80,8,PPP2R1B
SNRNP40,9.63E-171,1.705893605,0.561,0.107,5.35E-166,8,SNRNP40
RRP7A,1.64E-157,1.705526623,0.604,0.133,9.09E-153,8,RRP7A
POLR2G1,5.12E-142,1.705313125,0.654,0.166,2.84E-137,8,POLR2G
SLC25A37,6.07E-52,1.705167172,0.236,0.055,3.37E-47,8,SLC25A37
DGCR8,4.86E-97,1.70362403,0.198,0.025,2.70E-92,8,DGCR8
ANP32A,2.01E-134,1.703412702,0.719,0.211,1.12E-129,8,ANP32A
LSM4,4.12E-126,1.702898728,0.754,0.243,2.29E-121,8,LSM4
RMC1,1.03E-52,1.702046798,0.206,0.044,5.74E-48,8,RMC1
APBB1IP1,1.97E-124,1.700769475,0.504,0.112,1.09E-119,8,APBB1IP
GOT2,3.94E-134,1.698919936,0.414,0.075,2.19E-129,8,GOT2
RGS191,3.25E-119,1.69867729,0.496,0.113,1.80E-114,8,RGS19
SNRPD3,7.18E-117,1.696288633,0.769,0.283,3.98E-112,8,SNRPD3
INIP,2.17E-111,1.695477688,0.298,0.047,1.20E-106,8,INIP
CD58,1.43E-102,1.69459783,0.263,0.04,7.95E-98,8,CD58
BATF,9.09E-90,1.694287113,0.228,0.035,5.05E-85,8,BATF
SRSF10,4.74E-135,1.693063159,0.799,0.274,2.63E-130,8,SRSF10
WDR11,2.12E-128,1.690810946,0.694,0.209,1.18E-123,8,WDR1
ITGB11,1.46E-77,1.689259124,0.509,0.163,8.09E-73,8,ITGB1
COPS93,5.00E-54,1.688093022,0.489,0.211,2.78E-49,8,COPS9
MRPL28,9.16E-142,1.687949752,0.584,0.135,5.09E-137,8,MRPL28
NT5C1,2.31E-144,1.687616519,0.584,0.131,1.28E-139,8,NT5C
GLRX5,1.18E-153,1.686542462,0.647,0.149,6.55E-149,8,GLRX5
IARS2,4.51E-101,1.686289364,0.429,0.097,2.50E-96,8,IARS2
SPOPL,4.94E-78,1.68546311,0.18,0.025,2.74E-73,8,SPOPL
BCAR3,1.71E-52,1.684632969,0.195,0.04,9.52E-48,8,BCAR3
SNX8,2.82E-79,1.682222236,0.263,0.05,1.57E-74,8,SNX8
ANAPC15,7.55E-139,1.681810876,0.639,0.162,4.19E-134,8,ANAPC15
DCAF12,8.88E-130,1.6803011,0.451,0.089,4.93E-125,8,DCAF12
SNRPD1,4.33E-118,1.678204589,0.842,0.339,2.40E-113,8,SNRPD1
NUP153,1.49E-87,1.67800116,0.296,0.056,8.25E-83,8,NUP153
PTRHD11,2.67E-139,1.675569773,0.581,0.134,1.48E-134,8,PTRHD1
CALM3,1.07E-132,1.675065981,0.872,0.357,5.93E-128,8,CALM3
ACAD9,1.16E-104,1.67496586,0.268,0.041,6.41E-100,8,ACAD9
HNRNPR,4.44E-124,1.674398016,0.792,0.273,2.46E-119,8,HNRNPR
SNAPC1,9.82E-40,1.670405037,0.185,0.044,5.45E-35,8,SNAPC1
ZC3H11A,1.46E-25,1.670209642,0.16,0.047,8.10E-21,8,ZC3H11A
NDE1,1.25E-111,1.669421831,0.303,0.049,6.92E-107,8,NDE1
HAUS6,3.63E-121,1.668341645,0.231,0.027,2.01E-116,8,HAUS6
PPP1R181,2.11E-120,1.667788517,0.489,0.108,1.17E-115,8,PPP1R18
LNPEP1,2.29E-90,1.66769198,0.398,0.094,1.27E-85,8,LNPEP
RNF26,4.13E-77,1.667627921,0.218,0.036,2.29E-72,8,RNF26
NKAPD1,2.42E-53,1.666471108,0.18,0.034,1.35E-48,8,NKAPD1
NUP205,8.81E-120,1.665944731,0.216,0.025,4.89E-115,8,NUP205
THOC1,2.57E-66,1.66525972,0.218,0.041,1.43E-61,8,THOC1
CEP152,3.64E-141,1.665119802,0.271,0.032,2.02E-136,8,CEP152
NABP2,6.50E-154,1.663771132,0.506,0.097,3.61E-149,8,NABP2
PITPNA-AS11,6.15E-38,1.663745651,0.283,0.092,3.42E-33,8,PITPNA-AS1
DNASE1,3.07E-51,1.663636651,0.165,0.03,1.70E-46,8,DNASE1
PGAM1,4.77E-103,1.663177287,0.802,0.364,2.65E-98,8,PGAM1
FKBP1A1,1.88E-123,1.662913605,0.84,0.331,1.05E-118,8,FKBP1A
ADPRHL2,4.19E-120,1.659782364,0.333,0.054,2.33E-115,8,ADPRHL2
PARVG2,1.12E-90,1.658834413,0.348,0.074,6.25E-86,8,PARVG
ACTR31,9.58E-102,1.6571648,0.822,0.342,5.32E-97,8,ACTR3
MYDGF2,1.98E-36,1.657001518,0.581,0.343,1.10E-31,8,MYDGF
SMIM142,1.21E-31,1.65688292,0.398,0.185,6.70E-27,8,SMIM14
BCL2L121,3.02E-163,1.656489763,0.612,0.131,1.68E-158,8,BCL2L12
ATP5MC22,4.10E-41,1.655393312,0.546,0.327,2.27E-36,8,ATP5MC2
PDLIM7,3.86E-70,1.653985205,0.183,0.028,2.14E-65,8,PDLIM7
UBE3C,1.50E-76,1.65365088,0.273,0.053,8.32E-72,8,UBE3C
SIT11,4.71E-88,1.651337447,0.419,0.103,2.62E-83,8,SIT1
MRPL38,1.56E-69,1.649182524,0.263,0.055,8.66E-65,8,MRPL38
CASP9,7.77E-72,1.6490893,0.165,0.023,4.31E-67,8,CASP9
MED24,9.30E-99,1.647304747,0.308,0.055,5.17E-94,8,MED24
HLTF,1.20E-109,1.646054403,0.326,0.056,6.64E-105,8,HLTF
YWHAB,4.27E-103,1.641917709,0.85,0.45,2.37E-98,8,YWHAB
SEH1L,8.13E-115,1.639970236,0.308,0.049,4.51E-110,8,SEH1L
EXOSC3,6.10E-153,1.639211618,0.429,0.07,3.39E-148,8,EXOSC3
MTCH2,1.49E-149,1.639159578,0.599,0.135,8.26E-145,8,MTCH2
CDC23,1.19E-116,1.638016479,0.263,0.036,6.60E-112,8,CDC23
LYPLAL1,9.75E-63,1.637432522,0.333,0.088,5.42E-58,8,LYPLAL1
ARPC41,6.05E-90,1.637313965,0.559,0.171,3.36E-85,8,ARPC4
BANK11,3.61E-70,1.636753751,0.303,0.068,2.01E-65,8,BANK1
CTCF,7.34E-144,1.635533172,0.564,0.121,4.07E-139,8,CTCF
MRPL4,1.03E-117,1.634978264,0.619,0.174,5.73E-113,8,MRPL4
HELQ,4.27E-48,1.634722703,0.213,0.049,2.37E-43,8,HELQ
PRDX3,2.57E-116,1.634363018,0.719,0.239,1.43E-111,8,PRDX3
NUBP1,1.04E-115,1.633777736,0.401,0.078,5.76E-111,8,NUBP1
POLR2E,6.48E-118,1.631847466,0.677,0.211,3.60E-113,8,POLR2E
HCFC1,1.72E-135,1.631731417,0.378,0.063,9.53E-131,8,HCFC1
MBD3,1.16E-83,1.631567285,0.223,0.035,6.42E-79,8,MBD3
SYNE21,2.29E-73,1.631196381,0.521,0.17,1.27E-68,8,SYNE2
TPM31,2.18E-104,1.631038979,0.82,0.364,1.21E-99,8,TPM3
MRPL15,2.56E-139,1.630918147,0.514,0.106,1.42E-134,8,MRPL15
ILF3,4.01E-125,1.630638314,0.709,0.214,2.23E-120,8,ILF3
TRIB2,8.59E-93,1.626945552,0.226,0.033,4.77E-88,8,TRIB2
DESI2,6.95E-122,1.626921038,0.444,0.091,3.86E-117,8,DESI2
SAP130,6.31E-48,1.625723487,0.168,0.033,3.51E-43,8,SAP130
RETREG2,7.04E-54,1.625562684,0.251,0.06,3.91E-49,8,RETREG2
FTSJ3,4.19E-85,1.625142224,0.276,0.051,2.33E-80,8,FTSJ3
PSMD1,1.60E-151,1.62361107,0.576,0.124,8.90E-147,8,PSMD1
METTL13,4.47E-34,1.623403649,0.178,0.046,2.48E-29,8,METTL13
MEN1,7.36E-75,1.623337734,0.211,0.035,4.09E-70,8,MEN1
LRRC42,7.29E-90,1.62184238,0.233,0.036,4.05E-85,8,LRRC42
NEDD1,8.67E-104,1.621739467,0.233,0.032,4.81E-99,8,NEDD1
ARL6IP6,5.40E-110,1.621275503,0.439,0.095,3.00E-105,8,ARL6IP6
METAP2,1.10E-107,1.620988194,0.742,0.252,6.08E-103,8,METAP2
BRCC3,2.52E-91,1.620610967,0.266,0.045,1.40E-86,8,BRCC3
CCNG2,9.99E-111,1.618096306,0.338,0.059,5.54E-106,8,CCNG2
CEP83,8.72E-36,1.618030101,0.15,0.034,4.84E-31,8,CEP83
TIMM8A,2.00E-105,1.617620867,0.208,0.026,1.11E-100,8,TIMM8A
INO80C,1.34E-131,1.617100185,0.416,0.075,7.47E-127,8,INO80C
KPNA3,1.44E-131,1.616083102,0.381,0.064,8.01E-127,8,KPNA3
DDX49,5.74E-121,1.615979933,0.419,0.082,3.18E-116,8,DDX49
KRI1,1.92E-68,1.615338831,0.238,0.046,1.07E-63,8,KRI1
CAPZB1,4.49E-120,1.614652537,0.797,0.287,2.50E-115,8,CAPZB
DOT1L,2.71E-68,1.613996005,0.193,0.032,1.50E-63,8,DOT1L
BLMH,2.38E-132,1.613995178,0.376,0.063,1.32E-127,8,BLMH
SPOUT1,4.93E-51,1.613840407,0.175,0.034,2.74E-46,8,SPOUT1
RHEX,1.50E-35,1.612613561,0.19,0.05,8.34E-31,8,RHEX
MAD2L1BP,4.10E-51,1.611679977,0.198,0.042,2.27E-46,8,MAD2L1BP
PIK3R5,1.66E-58,1.611364346,0.18,0.032,9.20E-54,8,PIK3R5
SLC25A5,8.25E-114,1.611291479,0.905,0.552,4.58E-109,8,SLC25A5
INPP5D1,2.54E-97,1.611262437,0.333,0.064,1.41E-92,8,INPP5D
TCOF1,1.85E-149,1.609812535,0.409,0.066,1.03E-144,8,TCOF1
BANF1,1.27E-104,1.609228205,0.767,0.304,7.06E-100,8,BANF1
CS,9.20E-143,1.608419455,0.466,0.088,5.11E-138,8,CS
PGAM5,1.89E-72,1.606850792,0.168,0.024,1.05E-67,8,PGAM5
CIAPIN1,1.99E-141,1.605806547,0.326,0.046,1.11E-136,8,CIAPIN1
SPTAN11,1.98E-139,1.605126594,0.471,0.092,1.10E-134,8,SPTAN1
H3F3A,7.13E-106,1.604818697,0.895,0.769,3.96E-101,8,H3F3A
UTP6,1.36E-107,1.603754907,0.336,0.06,7.57E-103,8,UTP6
FAM49B1,6.09E-140,1.603496677,0.667,0.17,3.38E-135,8,FAM49B
FANCG,1.40E-115,1.602847632,0.296,0.045,7.78E-111,8,FANCG
S100A10,3.67E-74,1.601911337,0.784,0.407,2.04E-69,8,S100A10
THUMPD3-AS13,2.91E-41,1.601498538,0.311,0.102,1.61E-36,8,THUMPD3-AS1
HIP1,2.02E-57,1.600356235,0.193,0.037,1.12E-52,8,HIP1
NPTN,1.08E-44,1.599980054,0.198,0.046,6.01E-40,8,NPTN
DCAF15,1.50E-153,1.599831729,0.283,0.033,8.31E-149,8,DCAF15
GPI,4.59E-102,1.5997719,0.509,0.136,2.55E-97,8,GPI
CD371,1.60E-72,1.599186025,0.759,0.363,8.91E-68,8,CD37
TCHP,1.61E-87,1.595595868,0.253,0.043,8.96E-83,8,TCHP
NMI,3.83E-124,1.594630331,0.378,0.066,2.12E-119,8,NMI
PARP11,4.18E-111,1.594587541,0.877,0.411,2.32E-106,8,PARP1
RAD50,1.76E-50,1.593761527,0.221,0.051,9.76E-46,8,RAD50
GSTZ1,1.03E-107,1.5920156,0.338,0.061,5.71E-103,8,GSTZ1
ATP5PO3,2.76E-50,1.590324734,0.378,0.126,1.53E-45,8,ATP5PO
CCND31,1.75E-95,1.589233578,0.549,0.158,9.72E-91,8,CCND3
POM121C,2.83E-93,1.588794704,0.308,0.057,1.57E-88,8,POM121C
ACIN1,6.03E-120,1.588440248,0.521,0.123,3.35E-115,8,ACIN1
PSPH1,1.91E-73,1.586107073,0.293,0.064,1.06E-68,8,PSPH
KATNA1,3.24E-91,1.584846574,0.213,0.03,1.80E-86,8,KATNA1
STX71,9.12E-96,1.584563958,0.506,0.136,5.06E-91,8,STX7
GPAT4,1.80E-40,1.581977859,0.198,0.049,1.00E-35,8,GPAT4
SNX1,4.88E-124,1.581784316,0.469,0.099,2.71E-119,8,SNX1
SPTBN11,2.89E-111,1.581745229,0.539,0.139,1.60E-106,8,SPTBN1
FAM207A,8.03E-132,1.581354199,0.546,0.121,4.46E-127,8,FAM207A
PTMA,7.93E-89,1.581004506,0.987,0.962,4.41E-84,8,PTMA
SLC25A33,1.54E-81,1.576673499,0.308,0.064,8.57E-77,8,SLC25A33
TGS1,4.32E-99,1.575227803,0.361,0.073,2.40E-94,8,TGS1
MICB,6.39E-96,1.57516265,0.231,0.033,3.55E-91,8,MICB
HADH,1.35E-150,1.574463413,0.481,0.088,7.47E-146,8,HADH
CUL3,1.87E-99,1.574440236,0.491,0.124,1.04E-94,8,CUL3
SMG5,6.90E-42,1.573560764,0.183,0.041,3.83E-37,8,SMG5
RRP1B,4.48E-108,1.57204619,0.393,0.08,2.49E-103,8,RRP1B
MESD4,9.26E-46,1.571243077,0.461,0.196,5.14E-41,8,MESD
SLC15A4,1.06E-60,1.570849118,0.19,0.034,5.90E-56,8,SLC15A4
LRRC40,2.39E-82,1.570206849,0.211,0.032,1.32E-77,8,LRRC40
PIGQ,2.73E-37,1.569538273,0.201,0.053,1.51E-32,8,PIGQ
MTF21,4.47E-137,1.567658837,0.506,0.103,2.48E-132,8,MTF2
GPATCH4,3.77E-91,1.567532957,0.376,0.082,2.09E-86,8,GPATCH4
SCARB1,1.48E-57,1.567313392,0.188,0.035,8.20E-53,8,SCARB1
TACC11,2.05E-140,1.566663459,0.591,0.135,1.14E-135,8,TACC1
NDUFAF83,9.65E-45,1.566065988,0.416,0.164,5.36E-40,8,NDUFAF8
LSM14A,2.57E-121,1.565122637,0.709,0.218,1.43E-116,8,LSM14A
PRPF3,2.68E-65,1.564355805,0.218,0.041,1.49E-60,8,PRPF3
WAS1,4.26E-140,1.564175384,0.647,0.162,2.36E-135,8,WAS
C1orf35,2.84E-96,1.56255819,0.358,0.073,1.58E-91,8,C1orf35
VPS26C,3.89E-57,1.562533315,0.203,0.04,2.16E-52,8,VPS26C
PPP1R14B,2.10E-110,1.562496185,0.541,0.138,1.17E-105,8,PPP1R14B
ADA,6.73E-119,1.562176358,0.501,0.113,3.74E-114,8,ADA
MAZ,7.39E-110,1.560521594,0.551,0.145,4.10E-105,8,MAZ
ERCC5,1.51E-29,1.560361122,0.158,0.042,8.36E-25,8,ERCC5
BOLA2-SMG1P6,2.32E-56,1.559280123,0.238,0.054,1.29E-51,8,BOLA2-SMG1P6
SELENOT2,1.73E-46,1.558200704,0.506,0.24,9.63E-42,8,SELENOT
GATB,1.25E-59,1.557225693,0.163,0.026,6.94E-55,8,GATB
TOMM40,2.32E-102,1.552940779,0.499,0.129,1.29E-97,8,TOMM40
MED27,3.64E-97,1.552121056,0.286,0.049,2.02E-92,8,MED27
MRPS27,1.54E-112,1.549350776,0.358,0.065,8.56E-108,8,MRPS27
VPS35L,1.09E-57,1.549265783,0.19,0.036,6.03E-53,8,VPS35L
ZGPAT1,1.57E-30,1.549226604,0.211,0.066,8.74E-26,8,ZGPAT
MTHFD2L,1.73E-96,1.548856681,0.303,0.054,9.60E-92,8,MTHFD2L
PIF11,2.10E-58,1.547880071,0.313,0.082,1.17E-53,8,PIF1
MARK2,1.26E-89,1.547796949,0.278,0.049,6.98E-85,8,MARK2
C20orf27,8.29E-98,1.547647095,0.358,0.073,4.60E-93,8,C20orf27
SGMS1,2.59E-45,1.54762498,0.198,0.045,1.44E-40,8,SGMS1
UBA2,1.96E-119,1.54745241,0.614,0.166,1.09E-114,8,UBA2
PSMA3-AS1,1.67E-67,1.546437817,0.333,0.084,9.25E-63,8,PSMA3-AS1
CHERP,1.48E-64,1.545303451,0.273,0.061,8.25E-60,8,CHERP
ATAD3B,1.64E-89,1.544894752,0.228,0.035,9.12E-85,8,ATAD3B
NAA501,3.43E-125,1.544599298,0.627,0.16,1.90E-120,8,NAA50
CYBC13,6.75E-56,1.544425008,0.444,0.159,3.75E-51,8,CYBC1
ACTR21,5.88E-91,1.543014972,0.702,0.257,3.26E-86,8,ACTR2
BAX1,5.22E-126,1.542936752,0.727,0.22,2.90E-121,8,BAX
GEN1,1.13E-87,1.542160195,0.216,0.032,6.28E-83,8,GEN1
CCDC126,3.14E-60,1.542008303,0.213,0.042,1.74E-55,8,CCDC126
CCDC86,1.70E-73,1.539465464,0.158,0.021,9.44E-69,8,CCDC86
NOL11,2.01E-89,1.539205731,0.331,0.067,1.11E-84,8,NOL11
NADK,8.11E-122,1.538244098,0.421,0.082,4.50E-117,8,NADK
INTS7,7.60E-60,1.538208235,0.153,0.023,4.22E-55,8,INTS7
CPSF3,2.83E-136,1.53722315,0.381,0.062,1.57E-131,8,CPSF3
NUTF2,3.79E-114,1.537114559,0.657,0.199,2.11E-109,8,NUTF2
SMARCC1,4.23E-129,1.536252588,0.559,0.131,2.35E-124,8,SMARCC1
GGH1,1.04E-116,1.535645043,0.576,0.145,5.78E-112,8,GGH
RPP30,6.98E-127,1.534935543,0.421,0.079,3.87E-122,8,RPP30
STK40,1.45E-62,1.534679638,0.286,0.067,8.06E-58,8,STK40
KIF22,1.28E-141,1.534332039,0.662,0.165,7.10E-137,8,KIF22
ATP5ME4,8.40E-42,1.53405655,0.524,0.279,4.66E-37,8,ATP5ME
SMC31,1.34E-123,1.532954934,0.629,0.167,7.45E-119,8,SMC3
AP1M1,3.08E-120,1.532929957,0.416,0.082,1.71E-115,8,AP1M1
CPSF6,8.19E-125,1.531963244,0.591,0.148,4.55E-120,8,CPSF6
ELP3,2.05E-85,1.529353623,0.238,0.039,1.14E-80,8,ELP3
DERA,5.25E-106,1.526922812,0.431,0.095,2.91E-101,8,DERA
UCK2,8.19E-90,1.5267424,0.288,0.053,4.55E-85,8,UCK2
ELOVL51,1.04E-115,1.526072859,0.484,0.108,5.78E-111,8,ELOVL5
HNRNPD,3.68E-98,1.524370008,0.84,0.37,2.05E-93,8,HNRNPD
WWP2,1.05E-45,1.524363395,0.188,0.041,5.83E-41,8,WWP2
TARS2,2.45E-76,1.523398108,0.226,0.039,1.36E-71,8,TARS2
TADA3,2.84E-106,1.522337988,0.546,0.144,1.57E-101,8,TADA3
AC007952.43,4.88E-30,1.521577692,0.361,0.155,2.71E-25,8,AC007952.4
PAICS1,1.46E-112,1.520949704,0.511,0.121,8.12E-108,8,PAICS
MINK1,8.72E-36,1.520765641,0.153,0.034,4.84E-31,8,MINK1
LRRC8A,2.15E-65,1.520609403,0.17,0.027,1.19E-60,8,LRRC8A
TP53,9.22E-118,1.520321469,0.301,0.045,5.12E-113,8,TP53
SINHCAF1,6.12E-45,1.518491366,0.276,0.079,3.40E-40,8,SINHCAF
SQLE,3.30E-93,1.51826777,0.393,0.089,1.83E-88,8,SQLE
PQLC1,6.76E-63,1.518231245,0.18,0.03,3.75E-58,8,PQLC1
SUN21,9.01E-95,1.51736398,0.424,0.099,5.00E-90,8,SUN2
INPP5F,1.81E-66,1.51660109,0.206,0.036,1.01E-61,8,INPP5F
TTF1,1.46E-103,1.516160216,0.323,0.057,8.13E-99,8,TTF1
SYK,3.17E-128,1.515894238,0.564,0.133,1.76E-123,8,SYK
TKT1,1.40E-97,1.515754438,0.749,0.285,7.75E-93,8,TKT
GMEB1,8.37E-124,1.515382347,0.288,0.041,4.65E-119,8,GMEB1
TDP1,5.27E-119,1.515370444,0.328,0.053,2.93E-114,8,TDP1
NUP58,2.70E-117,1.515119633,0.381,0.071,1.50E-112,8,NUP58
GSR,2.90E-76,1.514290231,0.226,0.039,1.61E-71,8,GSR
NUP37,2.61E-140,1.513218685,0.426,0.074,1.45E-135,8,NUP37
PRKX,6.85E-73,1.512155881,0.208,0.035,3.81E-68,8,PRKX
ATP5F1D3,2.21E-39,1.510647135,0.544,0.319,1.23E-34,8,ATP5F1D
BAK11,3.43E-125,1.509425613,0.481,0.102,1.90E-120,8,BAK1
GPN1,2.12E-83,1.508274075,0.293,0.057,1.18E-78,8,GPN1
MUS81,1.09E-78,1.507753236,0.306,0.064,6.08E-74,8,MUS81
MFAP1,2.96E-94,1.50738344,0.326,0.063,1.64E-89,8,MFAP1
RHOG1,1.68E-122,1.506887029,0.591,0.151,9.33E-118,8,RHOG
TPI1,4.11E-93,1.506108051,0.862,0.502,2.28E-88,8,TPI1
SOX41,4.05E-53,1.506072432,0.193,0.038,2.25E-48,8,SOX4
PDLIM21,2.18E-61,1.505780137,0.213,0.041,1.21E-56,8,PDLIM2
RECQL4,8.44E-102,1.505184124,0.206,0.026,4.69E-97,8,RECQL4
NCOA5,2.78E-41,1.504019632,0.165,0.036,1.54E-36,8,NCOA5
ACTN42,5.08E-121,1.503258441,0.586,0.148,2.82E-116,8,ACTN4
CHMP71,1.20E-102,1.503063021,0.391,0.081,6.64E-98,8,CHMP7
PDAP1,1.25E-117,1.502975998,0.752,0.253,6.95E-113,8,PDAP1
BTBD1,8.10E-86,1.502575022,0.296,0.057,4.50E-81,8,BTBD1
RPAP3,6.69E-124,1.502030587,0.406,0.076,3.71E-119,8,RPAP3
EIF2B1,1.61E-129,1.501449682,0.506,0.11,8.95E-125,8,EIF2B1
UBTF,3.59E-115,1.500761639,0.484,0.11,1.99E-110,8,UBTF
MBD21,1.93E-71,1.500424652,0.519,0.173,1.07E-66,8,MBD2
CYB5B1,3.15E-147,1.499810996,0.484,0.09,1.75E-142,8,CYB5B
CHCHD3,1.26E-110,1.499638027,0.531,0.134,6.98E-106,8,CHCHD3
NRF1,1.44E-82,1.499020845,0.195,0.028,7.99E-78,8,NRF1
KDM5C,1.39E-44,1.49859285,0.243,0.064,7.74E-40,8,KDM5C
AHSA1,3.46E-94,1.498498179,0.564,0.164,1.92E-89,8,AHSA1
SFXN11,9.22E-134,1.497539544,0.449,0.086,5.12E-129,8,SFXN1
PLEKHA21,7.72E-96,1.497377418,0.396,0.088,4.29E-91,8,PLEKHA2
CCDC1151,4.77E-76,1.496728703,0.348,0.083,2.65E-71,8,CCDC115
GATAD2A,1.01E-94,1.495533724,0.281,0.048,5.62E-90,8,GATAD2A
